Ener_1,Ener_2,Ener_3,Ener_4,Ener_5,Ener_6,Ener_7,Ener_8,Ener_9,Ener_10,Latitude,Longitude,Source_Node,Target_Node
106.78653580243699,191.99475530299569,28.984334900817764,45.79187468200149,6.791290793012361,949.9509540079687,498.22336718758305,60.01481951414354,110.25290318111414,0.9533629015178329,7.890073190543077,-73.97158634994021,111,235
124.84044826658344,175.31372336690958,28.679045402208526,38.81797334365915,4.209087067206804,1000.2765761913707,506.44658182748424,60.00968788167361,110.88319905695411,0.9405232413187018,6.27778977960106,-75.02778388822307,119,239
112.9068656856474,171.65445198743842,27.998115045753327,45.05874680970888,7.511242985516471,1005.7866187491145,500.0285538998044,59.9775127548504,109.2696112773103,0.9528560346183929,5.759663128851519,-72.72852394410818,107,221
123.21630930642398,181.82744581964172,29.55556213228067,44.701318189606305,4.109329808969659,995.6313922880491,499.0377324998565,59.98485395561152,110.13811436280342,0.9281141510926737,6.355469045344159,-73.21511135004458,118,204
122.66408892985372,173.40215295074643,26.912864021783253,38.34475601496971,3.754702526611922,990.0901441383919,504.5567307085484,60.022315236599106,109.96285699387573,0.9372851531850321,8.494971112384901,-72.77648895305008,100,231
133.8946135026146,199.09173585359738,30.248242214908927,41.86860713194836,4.937377132674875,988.8424574006995,500.0927281227726,60.00994658849329,110.49106496605029,0.9599829822301376,7.812703253539916,-75.88973891182346,103,219
121.76626463988734,168.95343316863452,28.99987066524375,42.685251980894705,6.235601976980923,975.5012506933609,503.4786802911955,59.9874637416605,110.16148417750367,0.9392610960312542,5.585967710613405,-76.25592005829722,105,222
122.87163447377706,179.86432832745663,28.785351944462978,41.57430150307703,5.417695025114303,964.698724531844,505.65916131262304,60.00441175621533,109.93588814884107,0.9541350054733416,10.372085197800944,-74.21332665812064,103,239
125.17471689000006,164.91047449709836,28.017318345755157,39.67247773948883,8.165644122239401,977.463928277176,497.6163089931362,59.99281451234701,109.63417808291358,0.9736058227547194,7.705211581656277,-72.63583393881375,115,245
111.18285641366779,174.44581462857383,26.82421578277604,38.37840463436394,5.231752596533674,982.0986527502592,496.670228767594,60.02355004251906,110.27042152125729,0.9273025512484204,9.710956109087201,-76.44688021751737,107,248
123.85528995832786,179.85825150836826,31.17932475565005,37.34059218922972,4.669018999491473,1053.697817841493,500.2302144853355,59.97332516426071,110.33894608954046,0.9538459065004246,6.635639754056263,-75.83055909195427,108,201
118.20328245113336,176.90402091798572,29.445730627097863,41.30200897497381,7.290121733543589,997.3678376837478,500.1513687363052,60.00103147265798,110.81466947333196,0.9628501797944601,10.733671387703561,-73.27000890804484,114,218
116.4138362075626,176.38780131705724,26.461378504227003,43.48303357893055,5.781160699679866,988.4657414900363,503.7143962278297,60.00262746568973,110.64149229050089,0.9482419203076127,9.30535846103685,-74.6731951111443,117,225
122.43495424579781,186.48786067571692,29.744408533076054,50.93239114056121,4.01723205916313,997.6787438290803,509.58379800485153,60.001943340221686,109.59662817397216,0.9493349374199211,7.428367520811707,-73.98268348140681,102,235
110.856136365217,172.5708547397097,29.199313121671416,33.90748310581845,5.037856369685931,1008.1906272411038,501.79348885667036,60.01215884521448,109.23501941339153,0.9384077410720828,10.380143825767378,-74.04122787889357,116,213
122.70439721846357,181.3467679892409,31.47033467293753,47.29574768188007,5.0330553202444115,994.1423726536877,502.6339407828439,60.014018023444606,109.6940974560712,0.9399221642607064,9.15558218537656,-74.93822519484301,100,206
114.17835363868949,175.26664420424942,28.705874231131528,53.41848757698764,4.405004634662405,995.4996409250072,497.49192513090395,59.99781517386174,110.19383838380737,0.9272192350430869,7.334124253607709,-73.471488465168,106,215
114.43463452924298,177.55409075470394,31.13951074784549,32.57363324559318,4.983130765627053,1013.7739775502022,498.29332049462926,59.959721973468056,110.56307531138596,0.9484166096191474,10.868952343852714,-72.73865428388967,109,209
105.41721354130068,174.48410301017685,28.797157790057973,52.88318079748433,2.681071742334728,1034.418397678156,502.4531811817377,59.962258681992175,110.04517555368534,0.9558058328196338,6.559175414226949,-72.46121475464915,114,242
119.1771974203301,179.28644666313312,27.891042031480538,51.87809501801942,4.108952955140051,984.805857527851,501.340532202636,59.991241360479655,109.64569792052498,0.9571248475144282,6.161065381194221,-76.76794200663494,112,221
119.19249554296717,179.87430634623982,29.706728784856523,43.97746444636919,5.495550141858685,961.0942022462433,504.6300666767845,60.00909621767602,109.06148746394211,0.9604956418575876,10.280435706451224,-74.23196936184237,104,225
113.13692925587719,177.61914903935747,30.862917901188048,42.30875497195266,3.8814267373819114,974.781736392663,507.88747139571376,60.01276473727612,110.88635508955053,0.9521293804860173,9.140593557389803,-76.79814227280572,106,204
107.53904009230516,177.21000542208105,30.08940708769146,40.108633848314604,3.38786639403497,979.2629049870278,506.00988532068595,60.00217375183307,109.77126499812074,0.9466236032754327,6.778153925361366,-72.49534944731506,113,211
123.27002572488135,171.70120217931276,28.945680074071177,41.76929473517461,4.759233553263338,991.9046249816549,493.8804771972548,60.03125820626549,109.12952182952071,0.9551480357907777,5.989118744125854,-74.85367096307756,113,223
116.463036589867,164.15249964395412,30.904113720865265,42.40457184320221,3.9871470853668316,985.7158452602655,503.38357285841755,60.0370299586747,109.84075244286392,0.9529067174686294,5.693516427254001,-72.49737294998887,108,223
121.7819972819074,164.6998408006609,28.565975030247902,41.83378825916889,2.6573507908671234,1023.3274047809227,498.288429959443,59.99451557004198,109.98098573629409,0.9363465032580217,6.483115084339896,-76.0615829507458,105,214
114.50400736270481,176.38854638215813,29.550604128083666,41.22892123210834,2.752652414723008,987.4831248275615,494.0262480230629,60.007583509676024,110.44094857152703,0.9662640990175936,5.328141912843147,-76.18814379823404,118,223
118.60945347738405,175.54349029356845,26.947708176214164,55.81394707937197,5.520645794140799,996.8736086722753,502.2428198299996,59.98215052800435,109.5656981574674,0.9541720913653811,5.439458872509448,-72.45837928529336,114,223
114.2837255690723,182.40014509370033,30.485142517588063,43.64750913689931,5.061205240380456,964.5875467428335,507.03894828987376,60.00428216088272,110.26313490368088,0.9598607973169443,9.528124458237237,-72.30812208477936,115,241
125.11922152275122,171.71083339346404,31.802679055208902,42.05191482438013,5.426503260815859,977.1572764354672,505.0780411596155,60.00406076146271,110.48041554505494,0.9769288470378388,4.886409148524297,-73.16605183001846,111,225
113.30893197554344,180.43107336532347,26.928042840616293,46.01132282919999,4.440837830585572,946.5989105306958,499.8870109256874,59.99980109510663,110.07385951817568,0.9533688476454647,7.42711778497589,-75.8898731359318,102,233
114.50607513510613,182.7470876765807,26.808054700631274,51.570450604463716,2.4812377292214136,1007.0210069080681,511.46331396207466,59.987552446219944,110.28353744754052,0.950929465648056,7.105327776582264,-76.14007303613947,102,217
130.19573672537226,182.14620909037308,28.343962130339435,41.20399587662418,3.404900548176776,1020.2444436234539,504.49953192465745,59.99589255250918,110.42171836546063,0.9342330524805652,10.735842788067384,-73.25993463591561,105,242
120.62322058973656,174.74832383712203,26.820542970522833,49.59864105797239,4.325813825323237,979.6972079860686,496.2980631729762,60.00298936702913,109.63509493115,0.9610318425086172,7.518038361263352,-73.82612641730677,118,236
115.29353237558095,160.6235914084305,30.105891578638374,46.09133991458528,5.439653753942908,1002.8012254263526,493.2544167897339,60.01823801256855,109.34112088667503,0.9271913332262993,5.505563612075261,-72.63961670892006,111,205
124.0752582489303,183.1920937843429,26.122555089968134,42.47635151475604,1.741865215008437,1021.7851249135969,502.3247457121157,59.99778230733219,109.48082506863977,0.9430659963976705,5.072441670864474,-75.61594290819046,115,244
130.66918707592498,165.78830044754736,30.354435660695493,47.78901691713599,0.8131586279115073,1014.7039449479366,494.1457972568239,59.99433083298594,109.41785187842248,0.9326859577725112,9.321792915097435,-75.52321429869808,117,224
107.93865585121088,167.7570484057757,30.344252461704414,52.91198931700378,7.121900719001636,996.7030427205842,498.1973222398862,60.05103838785141,110.29541233018283,0.9431995858166009,5.3819275099851405,-73.34179440244867,103,216
127.95836932747173,176.90173021717447,30.540696362971183,46.17211608742055,5.705063431971326,1000.226501748558,494.9526837212591,60.00180211023789,110.86426111346796,0.9421625294227365,10.597138445452241,-75.6606569610791,119,215
118.66532794772367,171.7389445439157,28.57438572979325,49.1999713029638,3.2488442428821784,985.287480588914,497.8510957119497,60.018196568201716,109.41942478468881,0.9482543225514944,8.212770485707287,-74.68811384047346,112,228
120.05635844748603,172.85630945762304,30.117735284659084,46.398018507853216,4.271447847871333,968.5538087729017,497.93375484601324,60.028903759009104,109.68584803100204,0.9440973478322018,7.013347164180514,-74.39928928473269,112,200
114.22349337449258,173.69723114194952,28.10263214817701,62.9195833468535,4.013006812171493,1018.3189597389494,499.5803024855921,59.97659811726516,109.94623370552026,0.9539080419538057,8.918134167774767,-73.6540773856722,101,244
121.73485654638148,160.82483500318537,30.157137948090348,46.66411490710663,5.083444277973909,1001.66847760036,510.3855327896103,59.99336998616653,110.98207409305752,0.966280958308063,5.825907165077413,-75.27808246125255,108,241
120.81336860081996,180.58901239084457,27.475291934725554,57.47614199061863,3.638422548448525,994.5083761440259,500.7332489839558,59.989291839921464,109.81062920060403,0.958454447341547,6.875908497312451,-72.70831510150042,110,244
111.49239506837326,168.05014041018615,30.760212088411336,52.70471938524688,2.7262463259735616,941.7410301556675,505.02634131005163,60.03591986510413,110.44934928933989,0.9380218070646678,4.636262195393348,-74.98835486593063,102,219
106.83207795758139,168.30023401057105,28.770387276939932,45.850241700895054,5.478822444707132,961.4905639069353,503.32922365595135,60.03808567370866,109.82889671860077,0.9456358481208844,10.158877701788285,-76.79313351482641,116,225
112.27884803582661,153.5953936570534,26.75262880374791,42.641546340918616,7.603897959389615,999.6648885685341,501.0253875727129,59.966131709280205,108.57214905243413,0.9515215091186534,7.230710086863949,-76.66498953403426,111,220
109.3389328216966,173.49902184762126,29.57890212377941,45.35333807041609,5.431184823181266,965.5990915058676,500.1716890500685,59.980719856394224,109.62260689880237,0.9472602741237174,9.414164059689822,-72.1421331684445,104,249
122.88935156193484,165.75984344694004,29.532860156525345,49.18837056219543,4.635716710281504,989.6771385913148,508.7682759628797,60.02252517396787,110.56828742001407,0.940322500486758,10.475577628423313,-73.88978603266713,113,249
113.0039258008176,169.51680015500708,28.262128270369217,48.150132545018785,4.038004372929754,984.8412729430082,497.38788003629793,59.98357945497553,109.63359890394202,0.9431150836266178,8.690283785443897,-74.54535980822344,118,226
112.37765623658791,174.8255149277028,28.448278560355853,40.66548420687521,3.069269817160534,969.6647118030271,499.1891756246506,60.01560127369121,110.23370138769756,0.9676658492634089,6.894908545722212,-72.65159686868465,116,235
121.24973744416431,172.39070767945987,28.852231338778935,47.45300111114915,3.710153573246818,980.8788299997271,500.7779923551867,59.998054017534805,110.81173723440742,0.9633846687304609,8.533796571331925,-73.41557655011326,103,234
118.24614256312921,164.8852986813718,26.99816904926563,41.20734220998374,5.174854015160445,1023.9413276477497,503.31313079292477,59.98014970516061,110.2291880334663,0.9250147419440174,6.896421511472317,-76.09303933251853,100,215
116.96545294786445,165.48711761999076,26.786583402903005,53.65321839512975,6.506320896196453,991.0705521810561,496.82155677375755,60.01708072947709,109.78951434519752,0.9399068366409564,8.173763254788522,-76.96353847754064,116,228
110.98488976669444,168.5306713019686,29.214672121602376,39.396044805101894,6.664182286202035,986.3773709336243,507.07280570704603,59.979475955247565,110.58615351065438,0.9188121312339386,7.384362058531197,-72.08934848604164,109,206
115.95111903398046,169.2780745361272,31.20835832170299,38.560644846929065,4.894443121721614,1012.6168259023472,504.59092114062724,60.00074690765065,110.21672470984677,0.9337613890995267,5.46824646304729,-73.85391977948441,107,206
107.21696866388781,174.60452773868505,28.39725402977711,46.90296658145186,4.885661436753681,975.8290218672241,499.5231221180024,59.97589530822909,110.50246761950282,0.9507873071151796,9.570062479994945,-74.6146288277537,110,233
119.86579835678832,172.40573603467172,28.01202220897657,42.90463004160163,4.6731035697967425,977.4385971230924,504.80106178517855,59.98154706205045,109.91546887259786,0.955981564093109,7.695571388735595,-72.2767192864885,119,247
108.13961292778596,161.64592003892722,28.05741932023198,47.6440660539764,5.624283035884937,956.5847503211089,498.7910303950189,59.996384920840875,109.60781740755033,0.9592152560227546,5.754585568160927,-75.15396173200948,109,204
121.35097572205017,167.1868032973345,30.851636893488063,52.88256183995921,4.712033955235809,1012.5128260079586,502.31999192062585,59.97564778284111,110.16742537142508,0.9434504070970773,10.356189448687479,-73.38723691501372,118,207
112.48958618699142,176.86886516487937,30.16957126416837,55.00247989498432,4.771264554118121,993.8678611693194,506.22931744192795,60.0274992554679,110.13819247276851,0.9400858391591763,10.075249279195585,-73.64942861841782,105,207
114.97608145075768,184.38450675003241,28.684088311756227,38.0688210734978,3.2758081644266186,954.2974112385335,499.9609780555554,60.01370039294914,109.78051145977973,0.9366821040736475,8.088817064166786,-73.6148927683166,110,242
115.1573452121121,162.80026028154208,27.270112032298773,43.96951044881415,3.2441115604438275,962.0992181025928,501.77256299283573,60.01814020094455,109.26015604838139,0.9394527200171102,10.810563954256763,-73.6143365318834,115,228
107.94635137949663,179.29217747805455,27.288941896713293,49.48051772005471,3.6584929100463244,994.63079658542,511.23554061077186,59.99490967972246,109.93222303989954,0.9434348952258572,10.487718936443054,-76.9478633481675,109,209
112.28858636121002,165.6516016610479,26.541797969315752,51.31870840963055,5.208166753020301,1015.0354401581623,505.026117689296,59.99716124774626,109.41863338477808,0.9367239776502261,10.32376994996991,-72.8784897786835,100,200
121.33210702935321,177.3202195085657,27.639497731314357,37.41578472748943,4.303124182238388,973.5715182313384,498.45971648345574,60.011376808451,109.85880454335062,0.9374749211738957,5.412069109662503,-72.38523027066049,107,237
118.47591605788917,159.4779941087226,26.991546662585105,43.04563492747919,9.071795220428465,970.4793857775948,497.9144333259791,59.94267076516788,110.46197440001632,0.9361655728337929,6.3937905278290215,-74.75325307237476,116,227
117.77161275002591,160.72721910304946,27.63147195003177,55.52587896202765,5.251027232879719,952.04815493657,510.7369822550508,59.99710590593988,109.13694732827082,0.945880382856085,7.1951595762092335,-74.19758185867687,118,206
114.84165998069838,165.18894072774702,30.122447897633776,43.332138987421615,7.195876411814405,969.0504848331285,498.36212211033035,59.960622462444775,110.13275449390888,0.9468966502063281,9.971902713803159,-75.3764216723138,108,216
108.24437785488705,156.1248496200758,30.281457043440838,50.2178186838721,6.957432046800159,997.9395560638898,498.92316028827685,59.999596523062436,109.84186684951285,0.9327938868090895,10.167036583258168,-73.07463943807149,119,247
119.84648457772384,163.0395743143338,26.727291684230334,52.63230843887962,5.198540741094738,982.0656909546083,501.2777442145509,59.97836905504233,109.38942763723912,0.9391908763189696,9.358436223247281,-73.31699339507189,107,245
108.21935365616612,168.28972656430673,27.69536269840263,51.424720798798994,4.438466627472578,1003.6323034001011,505.7593403197956,59.9961814762983,110.3253726973899,0.9511705773858303,7.664992316584818,-73.30749493180004,108,223
122.33721236799312,160.77966557445617,26.08997746117517,44.85499465963872,3.0791085004382497,968.3100812797408,497.6824719172297,59.98875987003722,110.82605425975497,0.9598864679079256,5.461100226550744,-73.32538576942062,115,234
115.98013858591437,153.80943921774596,28.298345266866338,52.05124366698927,3.780509406522813,1006.7726267515648,499.69410558615016,60.026902854265415,110.40467910838866,0.9621364311724547,4.744211803618805,-75.90728053094135,113,208
118.60369250631113,180.40242830690775,26.901356012087692,43.90374922109561,6.30345612493649,965.4860684295912,497.0151868183098,60.041421503535204,110.96656033113015,0.945223519202916,8.991322368886292,-76.43738605790918,105,241
117.26944390118416,178.71013122993634,26.27804622323943,35.213817459353656,5.371197720545898,1003.9000173243103,502.8043454890223,60.01610083654589,109.99518393536498,0.9610619886171937,10.971456483069746,-75.4462287657083,108,202
111.39791026631035,175.61404374115946,31.03043342749306,32.896696985454874,3.9328788391954825,980.5212423197316,506.66184489076386,60.020863777407456,110.60612439652287,0.9455403233342502,6.791277852121755,-74.12310369947271,110,243
117.04830188706954,177.23339172235774,28.549229689171096,43.496024980090645,4.620257310724343,993.2822997180136,500.2980677355124,60.000889074824286,111.10120349975466,0.9638510659826706,8.206625047544843,-75.00238314973683,114,203
103.73187678916888,163.19031053236662,26.563167512420517,47.40397004462684,5.53479876345522,999.314932933711,511.56373642476996,59.9822205435436,109.90261029460927,0.9716312756730918,9.866001633322073,-75.75377081865221,114,231
108.37012993617883,177.40854545867532,29.7634833303451,40.6706802965576,5.063785362008932,956.9036613706085,498.46797974684125,59.96223378762464,110.8826656157181,0.9569713070226491,5.7868281431861055,-76.88855616343379,104,243
109.47502604444594,171.39206752994951,26.372272739005023,47.986692727824995,4.542051497186246,971.0682038634318,503.2929658885179,60.00135109049687,110.22066424790803,0.9443509882805923,9.904144714710714,-76.39433440171888,107,212
99.85671760095617,171.15577190315886,28.571345374267022,39.444052860546876,4.808383972383035,994.4096535320053,507.2941842170576,59.99313213695906,110.56543668460677,0.95663815888527,8.678392126183308,-76.4733405136535,119,223
114.48316426648823,161.73940415150156,31.704158722372025,48.915228619163095,0.7554501715401383,976.2798996883827,505.26977395983573,60.003246847231324,109.35671519311853,0.9524524673231793,8.22499820607637,-72.21680386096492,102,206
119.00719993914912,168.08817967992084,27.826770495154094,51.721043260976366,4.761485752007342,982.8598715120255,512.2418477257289,59.987684957991206,110.06802766260572,0.9348291840634516,9.436044074780341,-73.10587518248545,119,218
100.75144893144257,163.7804779974255,26.5898359216641,47.045324536758244,2.9926041211614343,985.7103340334959,505.02013035439,59.97370217999326,111.20448094346479,0.9462387472025514,6.026084865395468,-76.38624069614136,103,226
106.64396543486593,168.56354893071568,27.435940114703307,38.04275226627526,5.339995903055989,956.1286279885322,500.19744826203674,59.97700861469288,109.22169377103393,0.9519765865357294,8.522093245784566,-74.66394680437055,106,249
108.55307695715962,157.93636421810888,30.679664502840218,40.107723740788884,4.87134655084578,966.0789303409628,503.5371635181612,60.03797553493037,109.86387712859566,0.9466731479700229,6.075879206757846,-73.72756965167322,116,226
113.68431372677196,171.31561530504396,30.592313841092754,43.4513609801065,5.886670770335998,988.6770792317211,498.96654270215294,60.0460533485077,111.22102614265337,0.9296453049847272,5.682796800844951,-72.19483272638018,111,217
111.31354305764276,165.59464459403534,27.41432582936318,46.60872958245518,5.9290155752877824,992.328253282256,504.84421983050817,59.97116413041878,110.00954117256038,0.9517861898694848,8.535800543936148,-75.6551804192943,105,229
106.37601574158253,162.3341821965315,27.89163716936014,44.192077924128036,7.570762066170564,1025.410088783158,508.4989223908316,59.99106228775742,109.9247544776451,0.9310953182499748,6.2678411258211755,-75.67976633373485,103,227
115.16069723255283,175.01286851123405,30.119530850921713,36.89295962506649,1.5011905365580382,976.7529208841163,505.26823537482323,59.95973048602253,110.57052708098722,0.9640113047388669,9.25943537272716,-74.15871174266513,117,228
111.81004343733505,155.95179838761342,25.99173601986128,50.07878046023471,4.542490047015779,989.68135156135,500.2496432438614,60.001023745963934,110.53881484526288,0.9480925473024103,7.859111744125639,-72.71311083207728,115,208
109.14264493266532,160.49400304043647,25.418840752969494,52.34103459560389,1.3811634516914855,976.4922684135108,500.75750805285674,59.99494391833829,109.73798241052984,0.9539245687904332,9.076102825507837,-75.60189410944314,100,238
112.04975245389909,152.82516695885917,29.47251427102911,45.93761214013634,5.591015066868237,990.4482781970077,505.20205103029866,59.99761208707394,109.00549841058367,0.9625975862945909,10.35213303352356,-76.37087379847891,116,238
100.14101089288161,172.39793053430066,27.991784838187215,44.06762775754199,4.473880407856825,1027.1371337431785,505.22707112002774,59.98778716250872,109.31737569782086,0.9777483373418242,5.333011992391337,-75.66934916473777,104,220
