Agro_1,Agro_2,Agro_3,Agro_4,Agro_5,Agro_6,Agro_7,Agro_8,Agro_9,Agro_10,Latitude,Longitude,Source_Node,Target_Node
61.26653902785931,48.71633034010174,67.66391425856591,239.822514499021,0.42550817043268263,2.6941890138801634,10.066922956680664,6.5921936378007615,1.1694242098980823,4.216948565237366,6.230971133433636,-75.40223881845301,5,26
61.4146300572718,49.089178513675684,66.82835028976324,261.4608853340693,0.43543890057149687,2.715740161780708,10.073639835802155,6.585140993676266,1.2393771662163433,7.878921950216689,6.108025757815651,-75.35369026349228,14,25
61.91755821664046,49.206518959749765,67.28673960087127,282.4450862518614,0.4404311089395525,2.7100620335411856,10.080361196577606,6.368420259178186,1.1676735760261743,3.1349566089801644,6.22191625926072,-75.42372246738529,7,25
60.98883926932856,49.27441258299331,68.27910333750638,302.72261520047283,0.46331469988998203,2.7072694244085453,10.087087041997275,6.453404902192795,1.2423385554504123,3.419796448890085,6.243454337837467,-75.43057188058104,6,29
61.23172804519233,49.9241920217386,68.24825851828855,322.242738207143,0.4738947627578372,2.6884000985354346,10.093817375053424,6.582298859200332,1.2009499541129935,4.488153168464868,6.173750042901124,-75.33172808020814,13,20
61.961541140096365,49.73600008214164,68.06156651844351,340.95661631366295,0.45766857116389503,2.7556428000944693,10.100552198740305,6.5041541840563895,1.1739372596571935,4.904375117481234,6.143082141052428,-75.49293954909719,13,27
61.88454279676302,49.83341223315101,68.29347053996487,358.81742777047407,0.5022398146437282,2.7189964981890427,10.107291516054161,6.392630715380253,1.2309203607872068,6.384630938675194,6.207526135320709,-75.3050526105485,14,25
62.69611614232673,49.43003527150125,69.28020932164351,375.7804851837512,0.507126483910493,2.681984885561607,10.114035329993252,6.545831793912544,1.163627303763844,5.676155625779399,6.266638160887129,-75.37036408834692,10,25
62.23276040615,50.34004336419125,68.59306488729322,391.8033473223698,0.5051796793780629,2.788034563853863,10.120783643557822,6.428519274100853,1.2319092020364106,4.375527113983958,6.16470947165933,-75.41350332236011,11,29
62.12813161724465,49.89564925587379,69.05604794388317,406.8459253050197,0.5254581878391742,2.8369269420865795,10.127536459750125,6.679452484839222,1.2106363060595893,4.80002629022284,6.150493859504255,-75.3743890937699,2,16
63.714335166753536,50.403188414914105,70.79861747217842,420.8705829017858,0.5314472067577757,2.7176712571519275,10.134293781574415,6.654484146241826,1.170183765545404,4.52140562032295,6.155787061727537,-75.47545181070821,13,22
63.01555149946645,50.58596480115523,68.44470576886194,433.84223069924445,0.5404317706165622,2.6894083201914074,10.141055612036954,6.5604097426355565,1.226431740766728,3.628019397011405,6.289826430583332,-75.3971895089413,1,20
63.308819465039136,51.02824186890774,68.30627098686243,445.7284138934753,0.591275450588576,2.5988088533133045,10.147821954146005,6.636100670476977,1.227329486284432,3.6680555950975675,6.171855383152912,-75.30298089533204,1,25
62.70896915202099,50.344428476366446,70.31199033499952,456.4993934913333,0.586773022023475,2.551274318642542,10.154592810911844,6.506479135012338,1.2578759802904977,6.541825837150114,6.100720847977657,-75.45294611243065,4,23
63.295097291438886,49.947977276214935,69.44896737616575,466.1282207168158,0.5814178041431272,2.3943485853308397,10.161368185346749,6.576543749437501,1.2483073506204647,2.25775260810929,6.2563362415919235,-75.35554438019273,2,25
63.76833827424689,51.02545644693967,69.86139840791131,474.5908044363627,0.5847493743833764,2.3874991064461426,10.168148080465011,6.647772029530207,1.2245637010363142,7.426038046167582,6.2398549590670775,-75.41300572483365,6,27
63.282596860207235,51.62662827358796,69.69709354911845,481.8659714343913,0.6071796930949972,2.330402015488077,10.174932499282935,6.524549868179431,1.143620452439562,4.485508661596652,6.125713652920593,-75.36950837030241,12,27
64.19077313537535,51.57402320684385,70.22135644028552,487.9355193882596,0.5780490124911892,2.333397278327899,10.181721444818837,6.474481282848572,1.3224293494087027,3.84123709041176,6.296980849826983,-75.45902255426165,12,20
63.84703456886423,51.3807809556413,71.68106598367343,492.784262410114,0.5397378946616591,2.2521412153837725,10.188514920093041,6.329537804182288,1.1298191894464094,6.109638936045904,6.221612457061022,-75.40590700347647,9,20
64.14552167957312,51.2856039878862,71.28199533094943,496.400069041678,0.5289955892492562,2.2562868080423746,10.195312928127896,6.4916866474278505,1.2474631587141154,7.227824876220676,6.20015589818812,-75.30398145722815,10,26
64.1341003262701,51.79009968489904,71.48200545394417,498.77389260691837,0.4973171300680704,2.2355409941363584,10.20211547194776,6.582342318456231,1.221564190844315,6.676448662405936,6.176443853524578,-75.4609425697968,11,16
65.50423386706606,51.37041195993794,70.0445453132379,499.899793846648,0.4898205031175576,2.310638642395788,10.20892255457901,6.594563342756763,1.1412928813759442,5.752778074039837,6.279734551112727,-75.37271099443025,14,19
64.71402904106156,51.91952945355129,70.38704780318658,499.77495577843416,0.5008704970401434,2.3812064854830695,10.215734179050047,6.550436506571841,1.193784953056075,6.6302952345827535,6.148792696283713,-75.38488045024664,10,23
64.33413252131596,52.04203143638513,69.36193172273352,498.3996907446323,0.48405551976909816,2.4204737656335835,10.222550348391286,6.445870090503776,1.1960623556877679,2.425253634284201,6.15715378004398,-75.38698968274191,8,15
65.41598399280714,52.321832201654104,70.93861611567318,495.77743963091143,0.4565189882334713,2.4041430766005227,10.22937106563517,6.302317843105241,1.2652791357905262,4.217254187767778,6.124482161337313,-75.37697534206967,4,18
64.53551229491018,52.94464530758988,72.33021976235523,491.91476325722704,0.45890573146777824,2.5034120963635376,10.236196333816165,6.450478490199527,1.1643344549859893,3.633244909962733,6.251823819116852,-75.39955240526236,13,24
65.39107339644343,52.34703806930648,72.17716831985902,486.8213259627806,0.4771566011600817,2.4257603324715467,10.243026155970757,6.469565512894605,1.1869027496787823,6.836958096822762,6.219109856081171,-75.49661384994847,12,24
64.44698482724007,52.18876682363173,71.81444259403149,480.50987142603543,0.4442571323897494,2.3555824009933635,10.249860535137456,6.468707103280998,1.0831965197489368,4.42478297161417,6.2218132338509,-75.31998063770737,2,28
64.90236193442286,52.44549167344006,72.10749025615664,472.99619078028775,0.4616617803558691,2.35139324599891,10.25669947435681,6.561855635697793,1.2867381396561788,6.2681098351730835,6.143694086203892,-75.33460423450319,1,17
65.8039634485876,52.03370349305569,71.79386623391555,464.2990831045665,0.4790079044306356,2.4640951514449663,10.263542976671387,6.698567641101484,1.1464765878489964,5.803785413732957,6.230233677825416,-75.46516646381578,7,15
66.21327287293124,52.466817727020114,72.57177475890815,454.44030838871214,0.49908960647376815,2.453978206101462,10.270391045125788,6.512352920184109,1.2163455432119588,3.7065395957544784,6.253091689449373,-75.41734536452422,10,15
66.06764549188796,52.66278434960044,73.1162722820587,443.4445330903169,0.524459210771202,2.4448159439409975,10.277243682766644,6.478326821084353,1.1949296085139067,4.119562685035573,6.171577706145138,-75.34589020386129,3,29
66.06146018867301,52.73820094451332,71.60009201166652,431.33926841973994,0.5694994892643942,2.372720426135407,10.28410089264262,6.474077818699591,1.195099951660833,6.940726536222089,6.260269428792342,-75.30398753692253,14,15
66.10544292493556,53.05050227979428,73.09134763148937,418.15480150760817,0.5633776482920131,2.420016905398926,10.290962677804416,6.512438476690772,1.2404930992435437,3.83677602697338,6.169758117706404,-75.30977259071165,6,15
65.65281800008707,52.86693721650197,73.68399130446612,403.92411962701954,0.5665690798935703,2.4676757181153937,10.297829041304766,6.41717062396516,1.2835631230151816,5.187301415293218,6.251627692301858,-75.32012816006477,5,29
66.16760127136423,53.55832790064661,72.8897055108434,388.68282766004444,0.5592403112286097,2.5071294781853894,10.30469998619844,6.512019855874605,1.2125746834970996,3.8261880705103324,6.106746021491544,-75.46832522054017,5,27
66.43199497024318,53.329913604053914,73.81903621977979,372.469059015021,0.560279848123726,2.4756684445430213,10.311575515542248,6.54508123363318,1.2327539008815263,4.529071719626209,6.210232920294731,-75.3171049787982,12,16
67.32499955639004,53.434360658282884,75.44634039873944,355.3233802175288,0.5919373152364522,2.440333106124371,10.31845563239504,6.520968606357449,1.216444576836352,4.930757084045042,6.293905312127977,-75.32431101740978,2,25
67.1016913572991,53.44553735505802,73.54983047867555,337.2886894137509,0.5660370255578389,2.3756769936041224,10.325340339817707,6.545754193400478,1.2508765711965313,3.825700234553763,6.2962489201364775,-75.42461001776672,14,19
66.18111222812466,53.696663049802524,74.04421047139036,318.4101090401687,0.5498160321145273,2.379870618692169,10.332229640873178,6.543374760934854,1.1768541810256836,3.5593295690241775,6.156350515668348,-75.42109548109275,9,16
67.35671741966803,54.003269827376805,73.39750301990473,298.73487292812615,0.5783596508446186,2.325850252228244,10.339123538626431,6.322810331775355,1.2537695277208207,5.429410005166163,6.1882798182160705,-75.40801821560896,11,18
67.13345724238361,53.60065964136015,74.18547403467241,278.31220812572633,0.5997603809826604,2.2669794269657797,10.346022036144484,6.56368701583954,1.255524993282369,3.732893886813236,6.1125955815973265,-75.36876487380671,4,23
67.11812700318924,53.76783545595121,74.52443694116405,257.1932117327395,0.5934977480463188,2.2457948911202457,10.35292513649641,6.432898515433755,1.2541268504341454,3.784013666451991,6.27466826152092,-75.44783287680339,10,17
67.89226936972058,53.97802717160712,74.48146398601926,235.43072305667903,0.6115857880687332,2.221337082361035,10.35983284275332,6.390416083699604,1.1669926066331762,3.591420284447044,6.213714430628043,-75.49541031411201,1,16
68.2310148125057,53.76865076396422,73.7732798325873,213.07919140990907,0.6194101049185738,2.1944381559199373,10.366745157988378,6.3895548172145,1.1915831182881405,4.883137930503023,6.177020135788103,-75.47175409508056,2,18
68.30946661958018,54.02928389010121,74.7726624559521,190.19453987855098,0.6504155970985936,2.21776038576195,10.3736620852768,6.543354161047253,1.2119733494390217,6.415552451599762,6.122554111697831,-75.41197681848465,9,23
67.55174414609736,54.23421606410354,75.79202535558188,166.8340254040381,0.6529057889751291,2.221712775869464,10.380583627695852,6.477742507277514,1.1314578977585497,7.2597929544684,6.289353457099377,-75.44359948611476,7,18
67.94347514110144,54.74078181743547,75.22193449708993,143.05609552739114,0.6744184312525807,2.2073049743439084,10.387509788324854,6.3318031216014585,1.2797460104043008,3.911122871009332,6.206043809564198,-75.34709668779277,10,29
68.38963085426029,54.657967709547385,75.71979008476467,118.92024215463664,0.7282586694624331,2.2164556207594823,10.39444057024518,6.547803781519228,1.1993861733248912,8.225466189996816,6.156585585816581,-75.47866198589014,2,26
68.8368662955872,54.73735195903109,75.01809472621979,94.48685270924561,0.7412206525633824,2.1668792687042506,10.401375976540262,6.356039186920118,1.214196394380236,3.492942708939806,6.170043026026302,-75.31650695488904,7,19
68.2337654686332,55.033951458695064,75.84561801390802,69.81705904400494,0.7432072158792793,2.1721431998997347,10.408316010295584,6.513982135851821,1.1711497780136397,6.625322784991805,6.154139436184429,-75.32093456401121,14,18
68.50393377859906,54.836199077024965,75.65192708037566,44.97258449034179,0.7586561555836988,2.1796733245419664,10.415260674598695,6.523849892567306,1.1336561220316488,3.9174553189768364,6.220361961771395,-75.31824863661333,4,27
68.16614592983318,55.09259018844762,74.92560724773874,20.01558942778015,0.7523505384196212,2.104520981574092,10.4222099725392,6.588557708169504,1.1697985057262614,3.6936150951949847,6.285992715156102,-75.35207800027933,10,22
68.24288745805427,55.04182609019594,75.94805455046328,0.0,0.8011098925301159,2.1543056692926106,10.42916390720877,6.678168478646685,1.2109602093816794,3.882865764823417,6.271338760665313,-75.47860000570329,2,28
69.36804605809274,55.2490352223364,75.16377379717699,0.0,0.8057113132840354,2.1102339840312605,10.436122481701132,6.363532367409946,1.2336714406376845,4.921328450526321,6.192076175085195,-75.41237248572608,12,27
69.7597984702996,55.090515167527876,75.54683010919626,0.0,0.8012526468795251,2.114749473991582,10.443085699112082,6.494752614393695,1.2080895770301359,5.869958256550415,6.265299872460202,-75.4737189256389,4,29
69.16465963523073,54.62888660933379,76.25326098072765,0.0,0.7855388667791245,2.1729700610183458,10.45005356253948,6.472366470495579,1.2173362008120974,6.004802056857233,6.184621096255266,-75.30246016144778,5,29
69.82049640542958,55.41470021653097,76.45867394349801,0.0,0.8084832706112532,2.2192538989040393,10.457026075083258,6.543374968596096,1.183148681265931,3.5840224769781677,6.150461428151727,-75.43339231532026,13,18
69.61668043168316,55.97551437615746,75.54698593552129,0.0,0.826827018867808,2.220970568332481,10.464003239845406,6.5215668770933615,1.2248124283122714,3.515511068733097,6.296683023053285,-75.38293389162199,14,16
69.2294904818752,55.919504908014694,77.24504543492357,0.0,0.8178799314395262,2.2028456181883778,10.47098505992999,6.464745375726338,1.2741416433192954,3.6250419599546793,6.160777513594164,-75.34412138915116,4,26
69.8479799489685,56.02344496234879,77.03441475564607,0.0,0.8304089583419746,2.250221213617156,10.477971538443152,6.455909781138915,1.2352394721219493,4.832968396421733,6.164744846197381,-75.31587678315486,3,18
70.5505645288876,56.19607621306557,76.26639096529247,0.0,0.8012378389777175,2.283955962507587,10.484962678493092,6.388354914481595,1.2404770944126469,4.684766593713688,6.297938573557304,-75.34889045483173,6,16
69.87691820019427,55.94246225308783,75.80800498420976,0.0,0.8059372504791806,2.253037711505381,10.491958483190103,6.598786158240651,1.2147008199653315,3.5747368068953076,6.12678549863313,-75.36509924424675,1,23
70.78944755666535,56.06489529522836,76.9064050962772,0.0,0.8159923775207145,2.213293029155296,10.498958955646538,6.545920418159953,1.1248422465200199,5.404405541094866,6.252106797601939,-75.40680364359237,8,25
68.80854598004204,55.909439257039224,76.81809978559279,0.0,0.851138973711899,2.109675270070496,10.505964098976829,6.591776819779514,1.1477666734684377,8.393853212502977,6.287162551696545,-75.3789199732499,12,28
70.63964974159751,56.0881369347198,77.33076665828801,0.0,0.8367225976573252,2.1173768621546754,10.512973916297497,6.468960386352449,1.2227437900331921,4.242926807247273,6.202358998855083,-75.48116723822943,5,22
70.38147809590646,56.45509499436124,77.11756835515722,0.0,0.8121555450812787,2.1132419749037554,10.519988410727127,6.434316453130557,1.1994530474019958,4.3497322681947,6.100504352340564,-75.32321549160774,8,23
70.2966721375366,56.71810598136628,76.085573591525,0.0,0.7952469858627779,2.1700515436358825,10.527007585386395,6.392168493337077,1.2219921443236414,5.839492355486553,6.175011788822621,-75.39124453823202,10,18
70.59923179775916,56.40084724488883,77.33684369362976,0.0,0.7695156158564795,2.188004298309901,10.534031443398055,6.535891758374066,1.2838211708922036,4.161775562394808,6.122313798476965,-75.49197298991301,4,15
69.66568616645677,56.39251971955035,77.51148430838512,0.0,0.7972487630116591,2.2547157580185355,10.541059987886946,6.396020677547177,1.2363017999614667,6.003446722577273,6.183237532186739,-75.31601957486802,4,17
70.65468688919547,56.611776654148365,78.2845378337675,0.0,0.82922154891214,2.219847546622727,10.548093221979997,6.684866306896655,1.262944310287141,3.9221859398314396,6.258005352328457,-75.40213960523262,5,21
71.04705380767201,56.875160042211654,77.46660750188003,0.0,0.8366258804711164,2.276755063171108,10.555131148806211,6.369235741890656,1.2047340694735365,7.7481794113659515,6.18774230977676,-75.3262821716878,5,15
71.71033130474636,56.34395098106042,79.24359498197397,0.0,0.8620517793848195,2.250309244215875,10.562173771496688,6.52736601192125,1.159639216125778,5.517162458888442,6.1863850242691845,-75.32862240915892,11,25
70.81403770646929,56.16968396654372,76.84234171171049,0.0,0.8657309469964241,2.2891890473054888,10.569221093184618,6.656685470721379,1.197106692039283,4.0699655763849325,6.211357895383769,-75.33684968250857,6,22
70.76960613120623,56.77392129127479,79.20905547437994,0.0,0.8648287140424088,2.2162511276789543,10.576273117005275,6.559908975926381,1.159762409314043,4.116962450796089,6.216338116949536,-75.48771939614093,5,23
71.02253603372026,56.65251791663578,78.24373273144911,0.0,0.8591679616613336,2.2280078926472635,10.583329846096028,6.517567371249178,1.2779147478386224,4.229300370937947,6.271259261759794,-75.45058667091516,5,22
71.8295487769935,56.94503611521978,79.1107419005972,0.0,0.8539601418337823,2.128773495574968,10.590391283596343,6.403151635303811,1.2395195538267734,7.0591244993733095,6.16167108784579,-75.32489042550691,13,19
71.63351812228768,57.130979958321035,78.67191786304474,0.0,0.8240041107076017,2.1154166212778804,10.597457432647776,6.361823081143229,1.2260256248314139,3.096873488598075,6.264334252873603,-75.32020178878957,8,26
71.30040926243466,57.11625696874764,79.51950717596783,0.0,0.8302892059797484,2.137434320971776,10.604528296393983,6.577005010891758,1.261797160111405,3.998087494310743,6.2131867497384095,-75.40838622752624,6,25
71.91691220105885,57.763963047942966,78.55515295776543,0.0,0.8304825277754675,2.111385893410221,10.611603877980711,6.650614724077495,1.0989971792738387,4.157509164611861,6.160105909943429,-75.41199170646915,2,28
71.8026391943451,57.50130376511757,78.16047616401373,0.0,0.846389742257025,2.058864011972423,10.618684180555814,6.456115000952183,1.2294068975671328,4.976468049864593,6.159025208801215,-75.46497187322277,4,26
72.33106827358696,57.56753893053967,80.02577335724233,0.0,0.8492602121857973,2.1011699354372193,10.62576920726924,6.386093849238365,1.1344677107847814,4.593335461029808,6.172227503421144,-75.30631784226176,4,27
71.5871787397818,57.737226372589404,79.05258936327502,0.0,0.8470061381544154,2.095996795944873,10.63285896127304,6.254183056945098,1.199637215076717,2.7631582529143057,6.224538648523994,-75.45737230492819,5,29
71.86463871654477,57.28112589654069,79.38640770036497,0.0,0.8305822775542628,2.07151826359334,10.639953445721373,6.401923515633746,1.1844146203766392,4.400265974606799,6.146162346271989,-75.46181264312985,6,23
71.92147617571581,58.0057577380516,80.19360961734144,0.0,0.8330253422906981,2.0736130596510534,10.647052663770495,6.488634315750096,1.2330868306048473,4.850673975222548,6.284066712334453,-75.36785420597016,11,18
71.47362028508454,57.74157292135984,78.70354686559955,0.0,0.8487900869070213,2.205446516748333,10.654156618578774,6.659912324083673,1.2114093644480477,4.057853247380325,6.21498251683558,-75.45143113939992,5,23
72.44006365551336,58.03474699875722,79.93804749702666,0.0,0.8269233070853441,2.26312165923741,10.661265313306686,6.567313369223297,1.2672558586805893,6.030163233571497,6.284003155399201,-75.31224567779712,14,15
72.50792649069074,57.580361913768584,79.20221241053684,0.0,0.8296727821589589,2.321250342646802,10.668378751116805,6.5305085404706755,1.1699051419533693,6.379112643130471,6.10928087171583,-75.49781860093644,14,26
72.46411195232258,57.503116549396275,79.61519219745044,0.0,0.8353336411895484,2.3430276585964203,10.675496935173827,6.4599880338698865,1.2354557194816642,4.882419950405911,6.168522274092294,-75.49884934753534,11,25
72.42717063450658,58.28093825836284,79.84950589708258,0.0,0.8219723455171832,2.3513519222252777,10.682619868644558,6.441683428274405,1.2081111608449415,5.345812380276094,6.104561532137525,-75.39902463971288,6,17
71.91843211602837,58.21381684747212,78.83857393274609,0.0,0.8112152194190232,2.2315478078087567,10.689747554697913,6.640564759750796,1.1182354864964223,1.7584160039760937,6.154450363019594,-75.4023875080173,8,18
72.49618424676507,57.894590060210945,79.43197166898821,0.0,0.8168274363943475,2.1975987904856003,10.69687999650492,6.520073854075839,1.1540691770738483,4.368345841757252,6.272401294453718,-75.46732719561982,4,25
72.61426715929333,57.967600609662966,81.0099378840016,0.0,0.795159016028495,2.1735700698254767,10.704017197238729,6.289739930807897,1.1925060983238915,6.5072325376368685,6.10732194316844,-75.40109608740595,11,24
72.4623234610671,58.62840011186675,80.77014213725505,0.0,0.8031574903334828,2.0798254666230998,10.711159160074601,6.432646035210276,1.2556146224945863,4.364845125231083,6.187229419983149,-75.417667778966,3,15
72.8593692951859,57.99518615295493,80.19016566199174,0.0,0.7862504028602989,2.021954677112328,10.71830588818992,6.414178396822837,1.2231861528778556,3.8941074854120585,6.123513414094646,-75.32193409493152,9,26
73.2172923493846,58.905015422758666,80.4869800340341,0.0,0.8085074767209632,1.9229128535661966,10.72545738476419,6.445373599082253,1.1416249588059642,8.416533389046396,6.183368131852073,-75.4981492159566,3,20
74.03231182321318,58.201188877691976,80.19217100592319,0.0,0.8562640316287292,1.9209966617813279,10.732613652979033,6.556291066028509,1.192984188597642,7.728615785293708,6.267770316852875,-75.3047460389934,11,27
73.24914950979242,58.721006060383715,81.42765503379374,0.0,0.8400488955946928,1.9619349603237688,10.739774696018195,6.489255511820575,1.3008903224396515,5.7013623687232355,6.224614206680504,-75.37512144714083,8,29
73.3619600372624,58.48796233079612,80.41625652163522,0.0,0.8517330528421863,2.017273686254985,10.746940517067546,6.492313459299634,1.205561166742043,6.708365917220071,6.247351269066284,-75.46963131087094,10,18
73.26596149079634,58.82350378826825,80.79579235804178,0.0,0.8381982147445459,2.0380129093589474,10.754111119315088,6.631347316132524,1.18363372124638,1.6610968730628834,6.169820823089916,-75.49064799723777,12,18
72.41246680915474,58.534247732809156,81.51125875938413,0.0,0.8600172982205017,1.9898430922990187,10.76128650595094,6.430353891021332,1.224586982037811,3.81867283905694,6.2888795390020285,-75.39237886828815,5,15
73.4259249349395,58.7025076263096,80.23894002053838,0.0,0.8357121300387974,1.8932398343730208,10.768466680167357,6.686419952588735,1.2381696539790985,4.295063190240273,6.2418524187559,-75.45302196680564,9,19
73.5352811816021,58.81640861392398,81.94683511344257,0.0,0.8463238652073517,1.8053963994029456,10.775651645158717,6.432869240862892,1.177191582625997,4.646029851699581,6.184359763856906,-75.43976689259975,3,23
74.80141947998068,58.55518250225599,79.85545527929148,0.0,0.8298640858695646,1.7419472705402206,10.78284140412154,6.508919819661257,1.2251287387185719,4.265083968539056,6.185292960045411,-75.4509735670331,10,20
73.53689196194406,59.12870525909375,82.13712918054706,0.0,0.8267243940875972,1.6975042856384368,10.790035960254464,6.471879640459723,1.1835555251664596,1.17496056272548,6.283736835588659,-75.3699655372855,10,29
73.8457554759068,58.80202137385053,80.80360707644762,0.0,0.8071038885846511,1.6895168607388575,10.797235316758279,6.512341913350096,1.235966380091472,5.579036928062839,6.215280938687078,-75.38929420757677,8,22
73.73816442302157,58.935836271697355,80.96118321518392,0.0,0.8245508980025662,1.6388086498325092,10.804439476835894,6.544459199507313,1.2084846578985642,5.81548119242091,6.241275841980608,-75.48440511529564,14,25
73.23034287506931,58.75344070272072,79.87314296343894,0.0,0.8088112909137744,1.6557574445159222,10.811648443692366,6.543383524008887,1.2240983913526446,7.402848187384972,6.1834070449026335,-75.39469469336497,13,18
74.44387204798235,58.32926841494128,80.94135040263293,0.0,0.820850576100411,1.6441437693759484,10.818862220534886,6.424688266937942,1.1620408226916248,3.817536102837555,6.144738552952942,-75.34176204688734,13,23
74.3048172811462,59.085772283062205,80.59387126956427,0.0,0.8149686155351643,1.6446710549629997,10.826080810572785,6.3877085322552425,1.158935680796357,3.694755263330147,6.244711858398883,-75.48376108183594,7,21
74.379362595026,59.910861923687456,80.95687884189348,0.0,0.8136791680991871,1.70168358259656,10.833304217017536,6.750317179090571,1.2472748652329697,0.9800232710532963,6.221564754428277,-75.32205220475392,12,28
73.58274897838896,59.46533545099848,81.34506930031276,0.0,0.8176342862471897,1.6426719958865417,10.840532443082758,6.451601566039945,1.1960301809307252,4.559649745113671,6.200268576084955,-75.38433867011045,7,28
74.79103080818912,59.26592880825654,82.16905114812423,0.0,0.8033977928140127,1.66360722480116,10.847765491984205,6.569921243867198,1.2142517371049681,6.351667671593257,6.224804187998893,-75.30987510614594,14,21
73.43948870663846,59.2334641416652,81.6997780078185,0.0,0.8086051350848305,1.6629085633773562,10.855003366939789,6.33923586894768,1.184680228645674,4.082348206710921,6.141657117212846,-75.47037175645552,11,22
74.48320792552902,59.35856327074672,81.82413097387256,0.0,0.8402118263719187,1.6462342493288715,10.862246071169556,6.472038728009532,1.2449363387006822,8.215167227815472,6.258787741306391,-75.30128700012934,10,16
75.33295194599587,59.55431504102527,80.89463297420808,0.0,0.8256499306552644,1.6904970653721696,10.869493607895713,6.487280061601756,1.169609500998517,4.615107746315715,6.289632561004061,-75.37114542680607,9,26
73.78897553962177,59.07315111715704,81.09614020968392,9.982471018161343,0.8500861335207412,1.7344477731000199,10.876745980342609,6.547281506992784,1.1932199380049557,5.2204884264328335,6.27822062883354,-75.38650116010379,12,20
74.04618456454266,59.7977632518759,83.02137428512437,34.96707490099162,0.881048086190497,1.6871232333005985,10.884003191736745,6.227754585900806,1.2392996406351566,2.955345379127609,6.164287149061403,-75.39694407517759,8,21
74.4228144836581,59.71300543552379,81.29564695689143,59.86419186024035,0.8657249864099361,1.6780152041077023,10.891265245306778,6.516614061307833,1.2586483849582133,5.430830517762919,6.1812011546564145,-75.49526912538033,3,17
74.16346762057015,59.74762007581497,83.01607176883117,84.61152980613579,0.837623894308125,1.6920757882369055,10.898532144283518,6.385025854463211,1.1738120354486659,2.031020307720957,6.261680459959512,-75.31207216169008,14,22
73.68064742749867,59.696326036068314,81.73143421811831,109.14717139300852,0.8446631123115603,1.6784254508357765,10.905803891899929,6.532434571119492,1.297984199097794,6.040546932519717,6.21902342616492,-75.37120110542917,13,15
74.52958729331183,59.602129642035266,81.94643794180017,133.40972893525336,0.8347149618562228,1.7076765174501665,10.913080491391135,6.396367080316184,1.2156620846846808,6.086642264353118,6.20958288873533,-75.48167470310014,6,15
74.0020296428274,59.828403570542406,82.73575526182044,157.3384979980967,0.873087026239483,1.72173611834568,10.920361945994411,6.414451730407442,1.1478535869095632,7.0389371365047655,6.285328393506689,-75.4958095659411,11,24
74.80639864836601,59.83322618656115,82.91688737171033,180.8736092788775,0.8747831770494796,1.8133641803634806,10.927648258949205,6.472637238960673,1.2184526024294984,3.470046921848467,6.20720499219541,-75.48984327215265,6,17
74.14485284315809,59.5774397549377,81.98745266410714,203.956178398851,0.859739188888776,1.7368502235669911,10.934939433497116,6.39476705303968,1.180850039275827,5.240843177446129,6.202987735917461,-75.37812084731355,5,20
75.41303278415657,59.53837193344917,81.8301020023475,226.52845323072597,0.8377959986685417,1.7307284240796212,10.94223547288191,6.452446555326465,1.2217034243591587,5.8457248390797565,6.108403718253272,-75.37719691702108,3,21
